7949340	116071
7949344	10004
7949364	113130
7949371	100130348
7949373	741
7949377	2197
7949383	84447
7949400	283130
7949410	378938
7949412	4054
7949440	254102
7949444	10089
7949454	4296
7949465	5970
7949482	84153///10524
7949490	91056
7949496	1072
7949503	30008
7949518	9158
7949532	8061
7949540	83638
7949545	84285
7949553	117144
7949568	100131232
7949570	89792
7949577	10897
7949588	57124
7949592	9610
7949603	25855
7949615	11041
7949619	3177
7949637	65003
7949645	254359
7949650	8722
7949668	55231
7949674	83759
7949679	6712
7949719	5091
7949746	57804
7949754	23529
7949765	5499
7949776	57175///5790
7949792	5790
7949796	390212///57010
7949798	80194
7949808	9600
7949836	10263
7949843	51475
7949851	100505621
7949857	254552
7949863	347853
7949873	91703
7949882	222
7949898	645332
7949904	81622
7949916	1119
7949931	51111
7949948	53838
7949956	9633
7949971	1374
7949995	219927
7950003	116512
7950005	116535
7950012	440049///595
7950016	220064
7950023	9965
7950032	2249
7950036	2248
7950042	22941
7950064	399923
7950067	1717
7950078	440051
7950082	100133315
7950086	4926
7950119	55004
7950128	220074///25906
7950136	401
7950140	220077
7950142	81570
7950162	5138
7950195	406931
7950197	116985
7950235	10809
7950248	9873
7950271	23201
7950284	5870
7950294	51287
7950299	374407
7950307	7351
7950321	7352
7950332	26005
7950336	26005
7950374	283208
7950391	283209
7950409	10008
7950420	387787
7950425	25884
7950447	254225///143570
7950471	341152
7950473	408
7950490	442900
7950492	283212
7950501	81544
7950524	4135
7950534	7481
7950544	5612
7950555	2615
7950560	220032
7950578	5058
7950597	1207
7950606	51773
7950626	729927
7950628	92105
7950641	65987
7950644	4718
7950654	79053
7950669	100289388///283219
7950671	9846
7950683	79731
7950701	26011
7950726	220382
7950731	5547
7950743	27314
7950751	100379250
7950753	60492
7950764	1740
7950796	58487
7950804	220388
7950810	54843
7950838	8301
7950864	10873
7950883	10820
7950885	8322
7950899	23682
7950906	1075
7950921	2915
7950933	50507
7950951	642623
7950955	642612///57093
7950965	642446///120146
7950971	729384///440040///79097
7950977	84767
7950983	26973
7950990	120103
7951004	56935
7951008	684959///677805///79101
7951030	692075
7951032	677792
7951034	654320///79101
7951036	692072///79101
7951038	677822///79101
7951040	10888
7951046	4361
7951068	51503
7951077	143686
7951093	143684
7951112	8898
7951133	84441
7951140	100131541
7951144	79780
7951157	79780
7951165	5241
7951178	7225
7951195	253935
7951207	114908
7951217	4316
7951224	9313
7951235	64066
7951246	4317
7951259	4319
7951271	4312
7951284	4314
7951297	4321
7951309	4322
7951325	84259
7951351	80310
7951363	100506742
7951372	837
7951385	838
7951397	834
7951408	114769
7951413	440068
7951417	59082
7951422	84437
7951429	143879
7951437	2977
7951447	143884
7951467	91801
7951479	6588
7951485	54733
7951497	4863
7951521	160140
7951535	143888
7951545	23086
7951554	5962
7951565	57569
7951593	399948
7951596	5450
7951604	54766
7951612	143903
7951614	5519
7951633	79796
7951654	91893
7951662	1410
7951672	120379
7951679	26521
7951686	3606
7951695	349633
7951703	1813
7951717	80975
7951734	9183
7951752	57646
7951781	54494
7951789	120400
7951796	54827
7951807	100132764///23705
7951826	84811
7951838	8882
7951853	116519
7951859	337
7951865	335
7951873	23387
7951896	9159
7951910	23621
7951928	57453
7951966	486
7951977	53826
7951987	84000
7952004	6330
7952011	6327
7952022	120425
7952036	196264
7952046	10205
7952056	915
7952069	56912
7952086	11181
7952103	1656
7952116	283149
7952126	649946
7952129	6230
7952132	2542
7952145	10525
7952179	3014
7952185	1798
7952200	283152
7952205	4162
7952227	114902///83552
7952243	114902///83552
7952249	9099
7952268	7070
7952274	5818
7952290	23650
7952305	657
7952307	406911
7952309	414899
7952313	406882
7952315	406892
7952321	390259
7952325	3312
7952335	85391
7952339	85389
7952341	79827
7952350	55800
7952361	7753
7952373	390260
7952375	390261
7952377	338661
7952382	219874
7952384	219873
7952388	390265
7952392	283159
7952394	283160
7952398	390271///26595
7952400	390271///26595
7952402	283162
7952404	26493
7952406	219858
7952408	54414
7952426	23584
7952436	90952
7952445	79684
7952451	100130428
7952453	54538
7952475	641654///220296
7952484	219854
7952490	9638
7952503	56
7952517	399967
7952522	83480
7952526	50937
7952549	84881
7952557	6734
7952577	84623
7952601	2113
7952617	3758
7952626	219833
7952631	63970
7952641	9743
7952673	399975
7952677	4798
7952707	56980
7952739	29068
7952752	11095
7952768	399979
7952785	4978
7952797	219938
7952805	283174
7952810	22997
7952813	22997
7952830	23310
7952869	29087
7952882	100130507
7952884	27087
7952893	440073
7952897	440073
7952914	84318
7952927	283358
7952950	100049716
7952953	65125
7952986	65125
7952988	23085
7953012	81029
7953021	79602
7953032	654429
7953040	775
7953094	775
7953100	2288
7953111	55846///2288
7953130	83695
7953135	7289
7953150	7004
7953166	10867
7953181	56341
7953200	894
7953211	57103
7953218	10635
7953229	8798
7953243	4704
7953252	26290
7953264	3742
7953274	3736
7953278	3741
7953284	4908
7953291	928
7953303	55200
7953321	4055
7953333	939
7953341	55080///6843
7953351	9918
7953383	692148
7953385	2597
7953390	171017
7953395	50813
7953409	5763
7953418	3902
7953428	920
7953442	27239
7953450	27239///10536
7953469	2784
7953483	8078
7953508	7167
7953516	283345
7953518	171220
7953520	10233
7953532	2026
7953547	1822
7953564	113246///113246
7953569	5777///5777
7953590	406985
7953592	406933
7953594	10436
7953603	716
7953622	283314
7953626	9746
7953651	5830
7953665	359787
7953670	360030
7953675	404635///79923
7953689	404635
7953699	55810
7953715	25977
7953723	50856
7953733	440077
7953735	349196
7953737	93978
7953749	338339
7953765	57494
7953775	144568
7953812	4074///1911
7953835	10219
7953844	642846///440081///1663
7953873	408186///144203
7953878	29121
7953892	51348
7953901	160364
7953914	387837
7953924	283420
7953936	120939
7953943	23710
7953949	3824
7953967	5555
7953981	2120
7953993	79370
7954006	5757///5757
7954012	118426
7954021	1389
7954029	1027
7954036	81575///51202
7954055	81575
7954063	387841
7954065	9052
7954071	93164
7954077	57613
7954090	2012
7954104	55729
7954124	55766
7954132	144608
7954136	5149
7954143	5800
7954173	11171
7954185	51071
7954196	4257
7954208	5288
7954240	93661
7954245	54477
7954279	121536
7954293	5139
7954310	100008588
7954312	53919
7954330	28234
7954344	338821
7954356	10599
7954377	3375
7954382	79912///5965
7954388	51026
7954398	80763
7954407	55907
7954419	55500
7954436	4033
7954460	144363
7954469	11228
7954481	8082
7954492	26127
7954503	9412
7954511	23012
7954527	56938
7954551	341346
7954559	8496
7954589	387849
7954591	60488
7954604	57542
7954613	55297
7954631	55711
7954645	441631
7954653	441631
7954655	642846///440081///1663///642846///440081///1663
7954692	79857
7954701	254013
7954711	55196
7954717	636
7954729	121512
7954752	10059
7954777	144245///84920
7954789	144245///84920
7954794	283461
7954810	120892
7954899	1272
7954926	29951
7954940	51535
7954969	51135
7954985	84216
7954997	196527
7955019	196528
7955045	91523
7955055	55652
7955063	79022
7955078	5213
7955107	387856
7955110	643162
7955112	341567
7955117	23519///8125
7955119	121273
7955129	341568
7955135	255411
7955142	784
7955156	85478
7955170	7471
7955179	84790
7955184	5630
7955195	10024
7955211	79962
7955217	65244
7955231	23416
7955250	91010///25766
7955277	7009
7955290	359
7955297	362
7955305	363
7955317	41
7955331	6602
7955348	2819
7955358	84987
7955361	113251
7955376	57609
7955425	466
7955433	283471
7955441	25840
7955450	25875
7955464	9802
7955469	9498
7955502	6334
7955533	6334
7955535	91
7955551	341405
7955562	94
7955578	160622
7955589	3164
7955606	60673
7955613	3855
7955624	3892///3889///3887
7955637	3875
7955646	1975
7955663	23371
7955694	3489
7955702	8435
7955719	25994
7955721	283337
7955729	84975
7955736	9700
7955768	5204
7955777	60314
7955787	6667
7955797	269
7955810	54458
7955817	5094
7955829	6895
7955845	3229
7955852	3228
7955855	3227
7955858	3226
7955863	406973
7955865	3225
7955869	3224
7955873	3223///3222///3221
7955887	3222
7955890	3178
7955896	22818
7955906	442892
7955908	3071
7955943	5153
7955963	118430
7955974	58158
7955981	441639
7955983	121364
7955985	254783
7955989	390321
7955991	254786
7955993	390323
7955995	403282
7955997	390326
7955999	341416
7956001	403284
7956003	341418
7956007	121130
7956009	196410
7956013	2647
7956018	5959
7956026	10220
7956031	29095
7956038	440104///4327///440104
7956046	1606
7956076	1017
7956088	5869
7956097	6821
7956105	64375
7956114	441502///6231
7956120	2065
7956152	5036
7956159	6171
7956162	84872
7956166	23344
7956200	140465
7956211	4637
7956220	79035
7956229	283375
7956242	93058
7956251	51561
7956257	283377
7956261	5939
7956271	8630
7956281	11318
7956285	100130083
7956287	4665
7956301	4035
7956395	11247
7956401	6472
7956423	3626
7956426	83729
7956430	2735
7956443	4141
7956470	114785
7956488	3798
7956522	3798
7956524	79837
7956539	196403
7956551	115557///65012
7956573	65012///2583
7956593	10956
7956613	6302
7956623	92979
7956631	25895
7956639	10102
7956648	91419
7956658	9194
7956670	9958
7956697	23041
7956737	406891
7956743	9045
7956749	10329
7956759	57522
7956785	11260
7956795	29110
7956819	283349
7956826	23329
7956842	23592
7956856	253827
7956867	8091
7956876	84298
7956878	11213
7956894	92797
7956910	55832
7956930	8445
7956937	5908
7956949	57122
7956978	55508
7956989	4193
7957008	11052
7957023	4069
7957032	8089
7957043	10818
7957052	10576
7957072	117177
7957092	196446
7957106	4848
7957126	27345
7957140	8549
7957161	83591
7957167	55266
7957177	23011
7957186	64786
7957205	121278
7957221	283392///29953
7957242	552889
7957245	256710
7957253	144321
7957260	11103///11010
7957277	23390
7957298	89795
7957338	6857
7957351	283310
7957373	4618
7957379	4617
7957386	79611
7957404	84190
7957417	160335
7957433	84125
7957452	8092
7957458	4922
7957467	91298///80184
7957478	160418
7957503	439916
7957508	574028
7957510	338809
7957514	440107
7957530	6171
7957536	11163
7957540	28977
7957551	8835
7957560	8738
7957570	10154
7957606	8801
7957608	574449///160313///3880
7957613	55591
7957631	442903
7957633	10988
7957649	6636
7957654	144193
7957665	2004
7957673	144535
7957688	144535
7957715	121441
7957735	406926
7957737	7112
7957746	5250
7957759	317
7957790	196472
7957793	64431
7957806	55681
7957819	246213
7957835	9971
7957850	283431
7957861	121601
7957890	27340
7957962	121599
7957966	4604
7958000	56994
7958019	55332
7958031	55010
7958051	429
7958056	55576
7958130	7184
7958147	6996
7958152	441531///5223
7958158	29915
7958174	7296
7958197	6142
7958200	493861
7958202	50515
7958211	121053
7958216	23325
7958253	387882
7958262	255394
7958275	55703
7958305	5992
7958331	55188
7958346	90488
7958352	121551
7958379	11137
7958396	121549
7958398	9671
7958410	11153
7958414	23479
7958425	1610
7958439	84749
7958455	7374
7958466	32
7958524	283446
7958532	89910
7958565	4598
7958577	84915
7958582	84260
7958600	88455
7958620	28981
7958644	488
7958666	51184///29902
7958677	144715
7958692	79600
7958711	160762
7958724	100131138
7958726	23316
7958749	10019
7958761	80724
7958784	217
7958800	8550
7958819	10961
7958828	10906
7958846	5781
7958860	22895
7958884	4938
7958895	4940
7958913	4939
7958931	1840
7958942	387885
7958948	387885///79039
7958950	84934
7958960	53373
7958989	196463
7959002	113675
7959016	100287569
7959023	643246///81631
7959025	84900
7959039	26259
7959052	5985
7959070	5037
7959080	64426
7959087	84530
7959102	26353
7959108	160777
7959123	5564
7959131	92558
7959148	23409
7959153	1337
7959157	283459
7959164	8655
7959173	9921
7959195	9478
7959205	9761
7959212	84747
7959220	35
7959234	6927
7959251	5027
7959267	5025
7959282	80196
7959294	84876
7959298	144404///54509
7959312	144404
7959314	23067
7959322	5715
7959330	144406
7959354	605
7959361	22877
7959386	254050
7959402	79369
7959408	9735
7959473	8562
7959484	84660
7959500	9026
7959535	79676///23457
7959549	51329///23457
7959563	91574
7959574	387893
7959586	11066
7959597	10959
7959604	57696
7959623	2967
7959638	79867
7959657	23545
7959681	196385
7959696	196385
7959751	144348
7959761	144347
7959772	9612
7959777	140707
7959786	65985
7959807	114795
7959818	100507206///100507206
7959827	92293
7959834	144423
7959850	11211
7959856	9271
7959882	5901
7959893	283383
7959921	338797
7959927	6433
7959946	4326
7959957	8408
7959986	80324
7959995	57634
7960052	677829
7960054	347918
7960068	79050
7960088	57666
7960099	22953
7960117	5827
7960124	192111
7960131	6205
7960134	7574
7960143	7637
7960150	7699
7960158	7556
7960165	10795
7960172	677784
7960177	6539
7960201	6540
7960221	5927
7960253	4815
7960261	5893
7960280	144699
7960283	93589
7960320	196513
7960331	83714
7960340	2305
7960362	100128816
7960365	84766
7960370	84766
7960381	84766
7960383	57097
7960397	8074
7960407	2251
7960411	57102
7960427	10566
7960436	399990
7960438	57101
7960464	7450
7960516	9551
7960518	7132
7960529	6337
7960544	55080///6843
7960553	51258
7960559	25900
7960575	4839
7960594	1108
7960635	677780
7960637	57121
7960642	84519
7960654	51147
7960666	171017
7960682	196500
7960689	8079
7960702	83461
7960709	84727
7960716	11331
7960728	677777
7960730	10162
7960744	715
7960757	51279
7960764	83758
7960771	283316
7960794	9332
7960821	339
7960828	9573
7960832	170482
7960850	144195
7960865	6515
7960874	719
7960878	642559///5462///5460///642559
7960881	55138
7960889	653113
7960894	729732///441268///389634
7960900	26253
7960910	57379
7960919	8076
7960933	4074
7960942	253128
7960947	2
7960984	5858
7961022	5757///5757
7961026	408186///144203
7961031	642846///440081///1663///642846///440081
7961059	3820
7961069	160365
7961075	969
7961083	9976
7961091	387836
7961097	400002
7961102	51266
7961111	51267
7961120	64581
7961142	4973
7961151	22914///8302
7961166	8302
7961173	100528032
7961175	3823
7961182	3823///3822
7961187	3821
7961198	10748
7961208	55110
7961215	55359
7961230	8531
7961239	50837
7961243	50836
7961245	50835
7961249	50839
7961252	11272
7961259	11272///5554
7961269	5554///5545
7961275	50838
7961279	50840
7961281	259296
7961285	259295
7961287	259294
7961291	259290
7961293	259292
7961295	259289
7961298	353164
7961300	5544
7961306	653247///5542
7961320	653247///5542
7961339	4040
7961365	54682
7961371	80824
7961381	2842
7961386	55507
7961390	50865
7961399	83445
7961413	283422
7961422	2904
7961440	79887
7961455	2984
7961483	121504
7961489	51729
7961503	440087
7961507	420
7961514	4256
7961524	121506
7961532	397
7961540	85004
7961546	2059
7961571	729025
7961580	55885
7961595	79785
7961604	89869
7961626	6579
7961654	79912///5965
7961673	2998
7961693	3945
7961702	3764
7961710	10060
7961755	6489
7961757	6489
7961767	9847
7961798	6660
7961820	144360
7961829	586
7961844	55259
7961865	144363///3845
7961875	160492
7961891	79365
7961900	3709
7961964	55726
7961983	51768
7962000	5744
7962013	51290
7962029	341350
7962058	83857
7962085	10526
7962112	65981
7962146	58516
7962151	160518
7962183	205
7962185	254013///196394
7962194	440093
7962203	51067
7962212	5318
7962226	341359
7962250	144402
7962274	55605
7962312	225
7962327	114134
7962349	283464
7962358	10138
7962367	85437
7962375	144165
7962384	80070
7962427	83448
7962441	5756
7962455	4753
7962481	440097
7962487	83956///29127
7962489	51054
7962499	9169
7962516	81539
7962537	54407
7962559	55089
7962579	347902
7962590	79657
7962608	8909
7962623	10411
7962625	10411
7962659	51564
7962689	7421
7962703	1280
7962760	29843///5213
7962783	140461
7962792	121275
7962794	121274
7962804	3906
7962811	54934
7962827	677793
7962829	677794
7962831	904
7962842	112
7962869	9416
7962884	27289
7962895	51303
7962904	377
7962918	7480
7962930	23109
7962935	5571
7962951	8085
7963009	121268
7963020	50846
7963024	55716
7963046	10376
7963054	7846
7963061	338761
7963064	10445
7963084	84070
7963092	91010
7963121	57701
7963134	57701
7963139	144233
7963142	23017
7963157	29127
7963174	91012///91012
7963187	51474
7963203	121006
7963212	4891
7963235	81566
7963244	7024
7963265	5463
7963280	57228
7963289	51411
7963304	1990
7963313	11226
7963328	401720
7963333	144501
7963353	3887
7963359	3889
7963366	3891
7963375	3890
7963386	3888
7963396	9119
7963406	3854
7963410	286887///3854///3853
7963421	3853
7963427	3852
7963438	112802
7963448	121391
7963459	140807
7963471	319101
7963479	3849
7963491	3848
7963502	374454
7963513	51350
7963523	3850
7963534	3851
7963545	338785
7963555	196374
7963567	3856
7963575	1975
7963577	84926
7963590	51380
7963614	3695
7963631	5916
7963646	8086
7963664	121340
7963670	7786
7963689	8620
7963698	11016
7963713	517
7963721	57658
7963741	23583
7963750	23468
7963760	4778
7963770	53831
7963774	25946
7963786	3678
7963817	121355
7963826	5502
7963837	90070
7963845	117159
7963851	9840
7963865	283365
7963869	4074///1911
7963878	390327
7963880	3679
7963911	967
7963923	84324
7963935	85406
7963946	4327
7963965	84305
7963970	6490
7963986	5872
7963988	6601
7964021	10193
7964033	283373
7964064	1431
7964076	10330///9924
7964089	9924
7964119	6773
7964142	319
7964145	8914
7964177	4284
7964183	27165
7964203	11176
7964234	506
7964246	692090
7964248	26789
7964250	10728
7964262	4666
7964271	5557
7964285	121214
7964292	8608
7964300	9880
7964303	6866
7964316	4640
7964347	23306
7964360	6778
7964388	56901
7964400	246329
7964413	22864
7964436	64333
7964460	1649
7964466	10540
7964484	2583
7964499	116986
7964522	1019
7964535	1594
7964548	4234
7964555	10677
7964575	10677
7964577	100653022
7964579	10106
7964592	407016
7964602	121227
7964631	338811
7964642	283416
7964646	57460
7964660	552
7964665	283417
7964677	144577
7964687	115749
7964701	2799
7964722	11197
7964733	204010
7964736	100129940///8091
7964739	84298
7964745	51643
7964757	5937
7964759	23426
7964787	3458
7964795	55801
7964803	50616
7964810	56890
7964830	100379132
7964834	1368
7964846	376132
7964852	144453
7964872	5787
7964907	5801
7964927	7103
7964937	196441
7964976	283392
7964987	3747
7964997	84698
7965022	11103///11010
7965040	22822
7965048	4673
7965060	79738
7965064	114882
7965090	1466
7965094	144455
7965112	5074
7965123	4659
7965156	8825
7965166	8499
7965200	29080
7965206	55117
7965226	9182
7965231	25834
7965245	400058
7965249	160419
7965264	91298///80184
7965322	4254
7965335	1848
7965343	100528030///282809
7965357	8693
7965359	490
7965384	196477
7965390	1833
7965398	11081
7965403	4060
7965410	1634
7965423	694
7965431	574016
7965436	8411
7965467	6171
7965471	7334
7965480	441531///5223
7965486	51134
7965510	57458
7965515	55967
7965523	7181
7965541	55785
7965565	84101
7965573	59277
7965589	120935
7965606	3034
7965627	4048
7965652	5128
7965681	121457
7965686	56899
7965723	54899///23074
7965746	55592
7965760	120863
7965769	160728
7965789	400
7965800	56994///50511
7965812	79158
7965846	51019
7965855	79023
7965867	55010///5367
7965873	3479
7965884	5053
7965900	374470
7965918	51559
7965935	253724
7965941	83468
7965956	4801
7965964	84102
7965979	160428
7966003	55198
7966026	9891
7966035	10970
7966046	80298
7966052	1407
7966072	11108
7966089	1240
7966098	9733
7966122	338773
7966127	6404
7966135	23603
7966150	54434
7966172	55530
7966183	121642
7966189	121643
7966202	83892
7966213	326625
7966229	84983
7966234	59341
7966259	51228
7966268	9815
7966293	400073
7966301	51434
7966315	10094
7966321	51184
7966332	51699
7966345	160760
7966356	84329
7966368	5501
7966379	4633
7966389	144717
7966397	6311
7966427	8315
7966441	51275
7966448	89894
7966462	80018
7966488	283450
7966517	283450
7966534	6128
7966542	8437
7966570	79039
7966596	115811
7966600	80024
7966621	10993
7966631	64211
7966638	9904
7966668	6910
7966690	6926
7966706	23389
7966738	79794
7966746	8739
7966749	54997
7966760	23014
7966779	4842
7966810	283455
7966829	55884
7966839	54621
7966851	51347///51347
7966878	11113
7966929	11021
7966938	10985
7966996	6175
7967002	5829
7967021	5829
7967028	26834
7967030	26835
7967034	5319
7967039	4440
7967056	51499
7967060	8683
7967067	8655
7967072	84274
7967084	51367
7967091	121665
7967107	283460
7967109	64897
7967117	8638
7967127	10645
7967149	51433
7967175	84678
7967193	283385
7967202	54509
7967210	338799
7967212	3242
7967226	386653
7967230	56616
7967240	65082
7967255	6249
7967287	55596
7967304	65117
7967318	338442///8843
7967322	338442///8843
7967325	27198
7967331	79720
7967337	23457
7967358	57605
7967386	10198
7967412	8099
7967420	55206
7967456	196383
7967463	353116
7967473	1967
7967486	80212
7967493	9612
7967544	949
7967563	7316
7967588	57647
7967620	100008589
7967624	121260
7967641	121256
7967660	23504
7967685	2054
7967700	100128840
7967711	317781
7967727	50614
7967736	5426
7967789	5827
7967794	23141
7967810	2802
7967841	55743
7967863	100289635
7967870	7013
7967879	92002
7967881	54737
7967900	7750
7967933	8100
7967969	53342
7967976	10284
7967987	221150///78988
7967993	2254
7968004	6445
7968015	55504
7968029	542767///387911
7968035	221178
7968052	338872
7968056	374491
7968062	479
7968085	56163
7968126	4046
7968128	5042
7968132	9818
7968154	51761
7968199	1024
7968212	10810
7968226	100131205///6144
7968232	26771
7968234	619499
7968236	387496
7968242	2971
7968254	51082
7968260	219409
7968265	3651
7968270	432369///514
7968274	255967
7968297	51371
7968307	23281
7968323	440131
7968331	7332
7968333	10208
7968344	241
7968351	84935
7968361	122046
7968370	145173
7968389	122042
7968411	196549
7968417	10129
7968484	675
7968514	90634
7968516	23047
7968556	9365
7968563	5983
7968577	26960
7968637	8900
7968650	400120
7968653	5994
7968658	11340
7968670	51569
7968678	341640
7968703	387921
7968711	57511
7968734	10166
7968746	11193
7968761	79612
7968787	100506759///389538
7968789	28984
7968800	160851
7968835	11215
7968851	8600
7968866	144809
7968872	29103
7968883	144811
7968890	8525
7968892	387923
7968898	55425
7968915	2963
7968928	100190939///5954
7968931	83548
7968957	220082
7968962	220416
7968972	10063
7968976	23143
7968999	55270
7969003	9445
7969017	5925
7969050	57105
7969060	22862
7969093	2862
7969096	81602
7969114	83852
7969129	51131
7969145	115761
7969151	220429
7969153	283518///10206
7969166	283518///10206
7969171	10301
7969177	145165
7969179	79621
7969192	220108
7969204	115825
7969222	83446
7969228	440138///9724
7969243	26586
7969256	220115
7969263	144983///3178
7969271	10910
7969288	10562
7969300	729250///729246///729240///729233///122183
7969306	729250///729246///729240///729233///122183
7969312	729250///729246///729240///729233///122183
7969318	729250///729246///729240///729233///122183
7969324	729250///729246///729240///729233///122183
7969330	27253
7969341	81550
7969374	79866///22894
7969390	22894///10464
7969414	688
7969428	7347
7969438	4008
7969472	729420
7969479	690
7969482	730249
7969488	1203
7969493	8796
7969533	122060
7969544	54602
7969569	26050
7969574	693207///3875
7969576	407975///407048///406982///406980///406979///406953///406952
7969596	2262
7969613	10082
7969626	160897
7969640	22873///9071
7969651	5611
7969665	266722
7969677	10150
7969693	5911
7969703	3843
7969736	10160
7969776	337867
7969794	100132099
7969796	9375
7969815	171425
7969830	7546
7969835	5095
7969861	9358
7969881	7174
7969916	54841
7969933	54841
7969935	2073
7969955	121952
7969959	267012
7969979	84945
7969986	10673
7969995	23026///23026
7970033	1284
7970084	55739
7970096	3621
7970111	8874
7970139	121793
7970146	6656
7970150	122258
7970158	400165
7970162	23250
7970194	23263
7970232	2155
7970241	2159
7970251	8858
7970262	8451
7970287	3916
7970301	55002
7970317	7027
7970325	6011
7970329	2621
7970347	8881
7970370	65110
7970376	283489
7970381	729171
7970388	284232
7970395	7278
7970404	93492
7970413	55269
7970428	9205
7970439	2700
7970441	2706
7970448	10804
7970455	51084
7970467	221143
7970473	64328
7970498	26524
7970513	221150///78988
7970524	253832
7970546	221154
7970569	26278
7970577	4285
7970595	542767///387911///338872
7970597	400110
7970602	143
7970624	55835
7970648	219287
7970655	9107
7970676	387914
7970681	6049
7970691	2835
7970696	219333
7970704	219402///2971
7970716	222484
7970727	1045
7970732	646625
7970737	2322
7970763	2321
7970793	283537
7970806	100874107
7970810	6541
7970828	100131766
7970831	5412
7970844	84056
7970858	3146
7970864	10808
7970887	646799
7970892	90634
7970907	10443
7970924	90627
7970949	4081
7970954	9201
7970975	54937
7970989	728591
7970999	23111
7971015	4093
7971027	29880
7971039	55578
7971071	122011
7971077	10631
7971104	7223
7971126	161003
7971134	80209
7971150	10186
7971159	445341
7971167	646982
7971177	2308
7971184	10240
7971191	283507
7971197	1997
7971208	89890
7971218	84078
7971222	9617
7971241	100506759///389538
7971246	23078
7971296	94240
7971311	55068
7971335	160857
7971350	8848
7971361	26747
7971369	386618
7971375	7178
7971386	677814
7971388	253512
7971400	220081
7971419	283514
7971422	23091
7971444	1361
7971461	3936///3936
7971486	80183
7971513	2098
7971526	3356
7971541	8803
7971550	29079
7971563	57092
7971565	10161
7971573	1102
7971590	81617
7971602	55213
7971615	84650
7971620	3839
7971644	57213
7971653	8847
7971659	406950
7971661	406948
7971663	220107
7971671	2974
7971692	26512
7971713	79758
7971723	283521
7971727	220112
7971731	540
7971757	341676
7971780	4752
7971800	100887750
7971813	55901
7971820	51028
7971838	11061
7971850	5100
7971866	81624
7971905	64881
7971915	100128202
7971920	220988///10151
7971922	5101
7971937	57626
7971950	1602
7971965	100129884///100129884
7971967	79866///22894
7972003	11278
7972018	100288208
7972021	9882
7972044	170622
7972055	115207
7972062	26224
7972069	23077
7972157	1910
7972177	5457
7972180	79596
7972190	64062
7972217	10253
7972231	114798
7972239	84189
7972247	160824
7972259	1638
7972269	23483
7972291	11166
7972297	10257
7972336	22873///9071
7972369	55757
7972420	541611
7972428	27199
7972438	140432
7972444	8428
7972461	6564
7972487	23348
7972548	2841
7972557	1880
7972567	85416
7972570	87769
7972577	441502///6231
7972579	84899
7972601	259232
7972650	2259
7972665	196541
7972670	643677
7972672	643677
7972674	93081
7972682	79070
7972692	6555
7972699	282706///267012
7972713	1948
7972723	55082
7972737	3981
7972745	8660
7972750	1282
7972805	55647
7972808	55739
7972810	79587
7972826	283487
7972828	55608
7972840	10426
7972867	55795///55795
7972888	55795
7972890	79774
7972899	400169
7972902	113622
7972912	55208
7972923	496
7972932	650669
7972936	348013
7972946	22821
7972973	387893
7972981	440153///81061
7972983	728378///641455///445582///404785
7973002	642477
7973004	441669
7973008	441670///390538
7973010	390429
7973012	390431
7973014	79317
7973016	79544
7973018	81127
7973022	122742
7973024	390436
7973026	390437
7973028	390439
7973030	122748
7973034	390442
7973036	10038
7973056	328
7973067	4860
7973078	338879
7973080	254028
7973084	6038///283
7973093	10876
7973098	64184
7973101	6039
7973105	6037
7973108	643332
7973110	6036
7973116	64745
7973135	29986
7973142	122664
7973149	84659
7973156	122665
7973158	55701
7973185	57096
7973214	9878
7973221	28755///28738///28663
7973296	26686
7973298	348035///28683
7973303	341418
7973306	63874
7973314	5018
7973327	122704
7973336	4323
7973352	26020
7973363	161253
7973369	122706
7973371	55017
7973377	599
7973384	8106
7973393	64806
7973403	116173
7973414	25983
7973427	79178
7973433	10202
7973448	317749///10901
7973458	317749///10901
7973468	90668
7973510	9362
7973530	5106
7973545	80344
7973564	5720
7973580	161247
7973584	55072
7973613	55072///10379
7973618	10379
7973629	9985
7973652	283629
7973660	51292
7973679	161424///27141
7973694	56413///27141///1241
7973702	56413///1241
7973709	4776
7973724	57523
7973727	57523
7973732	23351
7973745	2290
7973748	387978
7973756	55632
7973770	23256
7973797	1690
7973813	11154
7973826	80224
7973840	394
7973850	9472
7973875	64067
7973896	26871///26870///26869///26866///26865///26863///6060
7973900	280655
7973902	6729
7973918	283635
7973924	9692
7973936	5687
7973943	84684
7973948	84312
7973962	400206
7973970	400207
7973974	5083
7973985	145282
7974008	319089
7974029	319089
7974047	6751
7974054	8487
7974066	5411
7974080	117153
7974090	4253
7974109	145581
7974117	122525
7974125	23116
7974146	55015
7974166	57697
7974190	131118
7974198	122769
7974207	4247
7974214	122773
7974229	23588
7974245	9147
7974249	382
7974257	27109
7974270	51062
7974288	145447
7974303	81542
7974316	122786
7974341	54331
7974352	51637
7974363	5729
7974366	5732
7974372	283554
7974380	5706
7974387	6815
7974404	1033
7974418	10668
7974425	23034
7974447	122809
7974455	93487
7974461	3958
7974473	55030
7974483	3895
7974531	645683
7974533	57161
7974542	54916
7974564	10640
7974566	55745
7974576	122830
7974587	55860
7974603	5684
7974619	55451
7974621	5926
7974647	387990///26520
7974653	9786
7974689	51339
7974697	23002
7974725	51528
7974737	341883
7974771	64430
7974781	5494
7974793	4990
7974799	4331
7974816	145389
7974835	5583
7974851	3091
7974870	6617
